Model,State,Threshold,TP,FN,FP,TN,Sensitivity,Specificity,Precision,F1,Youden_J,Predicted_Positive_Rate
TCN,3,0.5800000000000001,53,39,17,126,0.5760869565217391,0.8811188811188811,0.7571428571428571,0.6543209876543209,0.4572058376406203,0.2978723404255319
TCN,3,0.59,53,39,16,127,0.5760869565217391,0.8881118881118881,0.7681159420289855,0.6583850931677019,0.46419884463362715,0.2936170212765957
TCN,3,0.6,53,39,14,129,0.5760869565217391,0.9020979020979021,0.7910447761194029,0.6666666666666666,0.47818485861964133,0.2851063829787234
TCN,3,0.61,51,41,13,130,0.5543478260869565,0.9090909090909091,0.796875,0.6538461538461539,0.4634387351778657,0.2723404255319149
TCN,3,0.62,51,41,12,131,0.5543478260869565,0.916083916083916,0.8095238095238095,0.6580645161290323,0.4704317421708726,0.2680851063829787
TCN,3,0.63,51,41,12,131,0.5543478260869565,0.916083916083916,0.8095238095238095,0.6580645161290323,0.4704317421708726,0.2680851063829787
TCN,3,0.64,50,42,11,132,0.5434782608695652,0.9230769230769231,0.819672131147541,0.6535947712418301,0.4665551839464883,0.25957446808510637
TCN,3,0.65,50,42,11,132,0.5434782608695652,0.9230769230769231,0.819672131147541,0.6535947712418301,0.4665551839464883,0.25957446808510637
TCN,3,0.66,48,44,11,132,0.5217391304347826,0.9230769230769231,0.8135593220338984,0.6357615894039735,0.4448160535117056,0.251063829787234
TCN,3,0.67,46,46,11,132,0.5,0.9230769230769231,0.8070175438596491,0.6174496644295302,0.42307692307692313,0.2425531914893617
TCN,3,0.68,45,47,10,133,0.4891304347826087,0.9300699300699301,0.8181818181818182,0.6122448979591837,0.41920036485253886,0.23404255319148937
TCN,3,0.6900000000000001,42,50,9,134,0.45652173913043476,0.9370629370629371,0.8235294117647058,0.5874125874125874,0.3935846761933719,0.2170212765957447
TCN,3,0.7000000000000001,40,52,9,134,0.43478260869565216,0.9370629370629371,0.8163265306122449,0.5673758865248227,0.3718455457585892,0.20851063829787234
TCN,3,0.7100000000000001,39,53,9,134,0.42391304347826086,0.9370629370629371,0.8125,0.5571428571428573,0.36097598054119784,0.20425531914893616
TCN,3,0.72,39,53,6,137,0.42391304347826086,0.958041958041958,0.8666666666666667,0.5693430656934306,0.3819550015202189,0.19148936170212766
TCN,3,0.73,38,54,4,139,0.41304347826086957,0.972027972027972,0.9047619047619048,0.5671641791044776,0.3850714502888415,0.17872340425531916
TCN,3,0.74,38,54,4,139,0.41304347826086957,0.972027972027972,0.9047619047619048,0.5671641791044776,0.3850714502888415,0.17872340425531916
TCN,3,0.75,38,54,4,139,0.41304347826086957,0.972027972027972,0.9047619047619048,0.5671641791044776,0.3850714502888415,0.17872340425531916
TCN,3,0.76,36,56,4,139,0.391304347826087,0.972027972027972,0.9,0.5454545454545454,0.363332319854059,0.1702127659574468
TCN,3,0.77,36,56,4,139,0.391304347826087,0.972027972027972,0.9,0.5454545454545454,0.363332319854059,0.1702127659574468
TCN,3,0.78,36,56,4,139,0.391304347826087,0.972027972027972,0.9,0.5454545454545454,0.363332319854059,0.1702127659574468
TCN,3,0.79,36,56,4,139,0.391304347826087,0.972027972027972,0.9,0.5454545454545454,0.363332319854059,0.1702127659574468
TCN,3,0.8,36,56,4,139,0.391304347826087,0.972027972027972,0.9,0.5454545454545454,0.363332319854059,0.1702127659574468
TCN,3,0.81,34,58,4,139,0.3695652173913043,0.972027972027972,0.8947368421052632,0.5230769230769231,0.3415931894192763,0.16170212765957448
TCN,3,0.8200000000000001,34,58,3,140,0.3695652173913043,0.9790209790209791,0.918918918918919,0.5271317829457364,0.3485861964122834,0.1574468085106383
TCN,3,0.8300000000000001,34,58,2,141,0.3695652173913043,0.986013986013986,0.9444444444444444,0.53125,0.3555792034052905,0.15319148936170213
TCN,3,0.8400000000000001,33,59,2,141,0.358695652173913,0.986013986013986,0.9428571428571428,0.5196850393700787,0.3447096381878991,0.14893617021276595
TCN,3,0.85,32,60,2,141,0.34782608695652173,0.986013986013986,0.9411764705882353,0.5079365079365079,0.3338400729705078,0.14468085106382977
TCN,3,0.86,31,61,2,141,0.33695652173913043,0.986013986013986,0.9393939393939394,0.49600000000000005,0.3229705077531164,0.14042553191489363
TCN,3,0.87,29,63,2,141,0.31521739130434784,0.986013986013986,0.9354838709677419,0.4715447154471545,0.30123137731833394,0.13191489361702127
TCN,3,0.88,27,65,2,141,0.29347826086956524,0.986013986013986,0.9310344827586207,0.4462809917355372,0.27949224688355123,0.12340425531914893
TCN,3,0.89,24,68,2,141,0.2608695652173913,0.986013986013986,0.9230769230769231,0.4067796610169491,0.2468835512313774,0.11063829787234042
TCN,3,0.9,22,70,2,141,0.2391304347826087,0.986013986013986,0.9166666666666666,0.3793103448275862,0.2251444207965947,0.10212765957446808
TCN,3,0.91,19,73,2,141,0.20652173913043478,0.986013986013986,0.9047619047619048,0.336283185840708,0.19253572514442086,0.08936170212765958
TCN,3,0.92,17,75,2,141,0.18478260869565216,0.986013986013986,0.8947368421052632,0.3063063063063063,0.17079659470963815,0.08085106382978724
TCN,3,0.93,16,76,2,141,0.17391304347826086,0.986013986013986,0.8888888888888888,0.29090909090909095,0.15992702949224702,0.07659574468085106
TCN,3,0.9400000000000001,13,79,1,142,0.14130434782608695,0.993006993006993,0.9285714285714286,0.2452830188679245,0.13431134083308005,0.059574468085106386
TCN,3,0.9500000000000001,11,81,1,142,0.11956521739130435,0.993006993006993,0.9166666666666666,0.21153846153846156,0.11257221039829735,0.05106382978723404
TCN,3,0.9600000000000001,10,82,1,142,0.10869565217391304,0.993006993006993,0.9090909090909091,0.19417475728155342,0.10170264518090599,0.04680851063829787
TCN,3,0.97,9,83,0,143,0.09782608695652174,1.0,1.0,0.17821782178217824,0.09782608695652173,0.03829787234042553
TCN,3,0.98,7,85,0,143,0.07608695652173914,1.0,1.0,0.1414141414141414,0.07608695652173925,0.029787234042553193
TCN,3,0.99,5,87,0,143,0.05434782608695652,1.0,1.0,0.10309278350515463,0.05434782608695654,0.02127659574468085
XGBoost,1,0.01,75,0,113,47,1.0,0.29375,0.39893617021276595,0.5703422053231939,0.29374999999999996,0.8
XGBoost,1,0.02,75,0,81,79,1.0,0.49375,0.4807692307692308,0.6493506493506493,0.4937499999999999,0.6638297872340425
XGBoost,1,0.03,75,0,57,103,1.0,0.64375,0.5681818181818182,0.7246376811594203,0.64375,0.5617021276595745
XGBoost,1,0.04,75,0,45,115,1.0,0.71875,0.625,0.7692307692307693,0.71875,0.5106382978723404
XGBoost,1,0.05,74,1,40,120,0.9866666666666667,0.75,0.6491228070175439,0.7830687830687831,0.7366666666666668,0.4851063829787234
XGBoost,1,0.060000000000000005,74,1,39,121,0.9866666666666667,0.75625,0.6548672566371682,0.7872340425531915,0.7429166666666667,0.4808510638297872
XGBoost,1,0.06999999999999999,74,1,38,122,0.9866666666666667,0.7625,0.6607142857142857,0.7914438502673796,0.7491666666666665,0.4765957446808511
XGBoost,1,0.08,74,1,37,123,0.9866666666666667,0.76875,0.6666666666666666,0.7956989247311829,0.7554166666666666,0.4723404255319149
XGBoost,1,0.09,74,1,36,124,0.9866666666666667,0.775,0.6727272727272727,0.8,0.7616666666666667,0.46808510638297873
XGBoost,1,0.09999999999999999,74,1,35,125,0.9866666666666667,0.78125,0.6788990825688074,0.8043478260869565,0.7679166666666668,0.46382978723404256
XGBoost,1,0.11,74,1,35,125,0.9866666666666667,0.78125,0.6788990825688074,0.8043478260869565,0.7679166666666668,0.46382978723404256
XGBoost,1,0.12,74,1,34,126,0.9866666666666667,0.7875,0.6851851851851852,0.8087431693989071,0.7741666666666667,0.4595744680851064
XGBoost,1,0.13,74,1,34,126,0.9866666666666667,0.7875,0.6851851851851852,0.8087431693989071,0.7741666666666667,0.4595744680851064
XGBoost,1,0.14,74,1,34,126,0.9866666666666667,0.7875,0.6851851851851852,0.8087431693989071,0.7741666666666667,0.4595744680851064
XGBoost,1,0.15000000000000002,73,2,34,126,0.9733333333333334,0.7875,0.6822429906542056,0.8021978021978022,0.7608333333333333,0.4553191489361702
XGBoost,1,0.16,73,2,34,126,0.9733333333333334,0.7875,0.6822429906542056,0.8021978021978022,0.7608333333333333,0.4553191489361702
XGBoost,1,0.17,73,2,34,126,0.9733333333333334,0.7875,0.6822429906542056,0.8021978021978022,0.7608333333333333,0.4553191489361702
XGBoost,1,0.18000000000000002,73,2,34,126,0.9733333333333334,0.7875,0.6822429906542056,0.8021978021978022,0.7608333333333333,0.4553191489361702
XGBoost,1,0.19,71,4,33,127,0.9466666666666667,0.79375,0.6826923076923077,0.7932960893854749,0.7404166666666665,0.4425531914893617
XGBoost,1,0.2,71,4,33,127,0.9466666666666667,0.79375,0.6826923076923077,0.7932960893854749,0.7404166666666665,0.4425531914893617
XGBoost,1,0.21000000000000002,71,4,33,127,0.9466666666666667,0.79375,0.6826923076923077,0.7932960893854749,0.7404166666666665,0.4425531914893617
XGBoost,1,0.22,71,4,33,127,0.9466666666666667,0.79375,0.6826923076923077,0.7932960893854749,0.7404166666666665,0.4425531914893617
XGBoost,1,0.23,71,4,32,128,0.9466666666666667,0.8,0.6893203883495146,0.7977528089887641,0.7466666666666666,0.43829787234042555
XGBoost,1,0.24000000000000002,71,4,32,128,0.9466666666666667,0.8,0.6893203883495146,0.7977528089887641,0.7466666666666666,0.43829787234042555
XGBoost,1,0.25,71,4,32,128,0.9466666666666667,0.8,0.6893203883495146,0.7977528089887641,0.7466666666666666,0.43829787234042555
XGBoost,1,0.26,71,4,32,128,0.9466666666666667,0.8,0.6893203883495146,0.7977528089887641,0.7466666666666666,0.43829787234042555
XGBoost,1,0.27,71,4,32,128,0.9466666666666667,0.8,0.6893203883495146,0.7977528089887641,0.7466666666666666,0.43829787234042555
XGBoost,1,0.28,71,4,32,128,0.9466666666666667,0.8,0.6893203883495146,0.7977528089887641,0.7466666666666666,0.43829787234042555
XGBoost,1,0.29000000000000004,70,5,32,128,0.9333333333333333,0.8,0.6862745098039216,0.7909604519774012,0.7333333333333334,0.4340425531914894
XGBoost,1,0.3,69,6,32,128,0.92,0.8,0.6831683168316832,0.7840909090909092,0.7200000000000002,0.4297872340425532
XGBoost,1,0.31,69,6,32,128,0.92,0.8,0.6831683168316832,0.7840909090909092,0.7200000000000002,0.4297872340425532
XGBoost,1,0.32,69,6,32,128,0.92,0.8,0.6831683168316832,0.7840909090909092,0.7200000000000002,0.4297872340425532
XGBoost,1,0.33,68,7,31,129,0.9066666666666666,0.80625,0.6868686868686869,0.7816091954022988,0.7129166666666666,0.42127659574468085
XGBoost,1,0.34,67,8,31,129,0.8933333333333333,0.80625,0.6836734693877551,0.7745664739884393,0.6995833333333334,0.41702127659574467
XGBoost,1,0.35000000000000003,67,8,31,129,0.8933333333333333,0.80625,0.6836734693877551,0.7745664739884393,0.6995833333333334,0.41702127659574467
XGBoost,1,0.36000000000000004,67,8,31,129,0.8933333333333333,0.80625,0.6836734693877551,0.7745664739884393,0.6995833333333334,0.41702127659574467
XGBoost,1,0.37,66,9,31,129,0.88,0.80625,0.6804123711340206,0.7674418604651163,0.68625,0.4127659574468085
XGBoost,1,0.38,66,9,31,129,0.88,0.80625,0.6804123711340206,0.7674418604651163,0.68625,0.4127659574468085
XGBoost,1,0.39,66,9,31,129,0.88,0.80625,0.6804123711340206,0.7674418604651163,0.68625,0.4127659574468085
XGBoost,1,0.4,66,9,31,129,0.88,0.80625,0.6804123711340206,0.7674418604651163,0.68625,0.4127659574468085
XGBoost,1,0.41000000000000003,66,9,31,129,0.88,0.80625,0.6804123711340206,0.7674418604651163,0.68625,0.4127659574468085
XGBoost,1,0.42000000000000004,66,9,29,131,0.88,0.81875,0.6947368421052632,0.7764705882352942,0.69875,0.40425531914893614
XGBoost,1,0.43,66,9,29,131,0.88,0.81875,0.6947368421052632,0.7764705882352942,0.69875,0.40425531914893614
XGBoost,1,0.44,66,9,29,131,0.88,0.81875,0.6947368421052632,0.7764705882352942,0.69875,0.40425531914893614
XGBoost,1,0.45,66,9,29,131,0.88,0.81875,0.6947368421052632,0.7764705882352942,0.69875,0.40425531914893614
XGBoost,1,0.46,66,9,28,132,0.88,0.825,0.7021276595744681,0.7810650887573964,0.7050000000000001,0.4
XGBoost,1,0.47000000000000003,66,9,28,132,0.88,0.825,0.7021276595744681,0.7810650887573964,0.7050000000000001,0.4
XGBoost,1,0.48000000000000004,65,10,28,132,0.8666666666666667,0.825,0.6989247311827957,0.7738095238095238,0.6916666666666667,0.39574468085106385
XGBoost,1,0.49,64,11,28,132,0.8533333333333334,0.825,0.6956521739130435,0.7664670658682634,0.6783333333333332,0.39148936170212767
XGBoost,1,0.5,63,12,27,133,0.84,0.83125,0.7,0.7636363636363636,0.6712500000000001,0.3829787234042553
XGBoost,1,0.51,63,12,26,134,0.84,0.8375,0.7078651685393258,0.7682926829268292,0.6775,0.37872340425531914
XGBoost,1,0.52,63,12,26,134,0.84,0.8375,0.7078651685393258,0.7682926829268292,0.6775,0.37872340425531914
XGBoost,1,0.53,63,12,26,134,0.84,0.8375,0.7078651685393258,0.7682926829268292,0.6775,0.37872340425531914
XGBoost,1,0.54,63,12,26,134,0.84,0.8375,0.7078651685393258,0.7682926829268292,0.6775,0.37872340425531914
XGBoost,1,0.55,63,12,26,134,0.84,0.8375,0.7078651685393258,0.7682926829268292,0.6775,0.37872340425531914
XGBoost,1,0.56,61,14,25,135,0.8133333333333334,0.84375,0.7093023255813954,0.7577639751552795,0.6570833333333335,0.3659574468085106
XGBoost,1,0.5700000000000001,60,15,25,135,0.8,0.84375,0.7058823529411765,0.7500000000000001,0.64375,0.3617021276595745
XGBoost,1,0.5800000000000001,59,16,25,135,0.7866666666666666,0.84375,0.7023809523809523,0.7421383647798742,0.6304166666666666,0.3574468085106383
XGBoost,1,0.59,58,17,25,135,0.7733333333333333,0.84375,0.6987951807228916,0.7341772151898734,0.6170833333333334,0.35319148936170214
XGBoost,1,0.6,58,17,25,135,0.7733333333333333,0.84375,0.6987951807228916,0.7341772151898734,0.6170833333333334,0.35319148936170214
XGBoost,1,0.61,57,18,24,136,0.76,0.85,0.7037037037037037,0.7307692307692308,0.6099999999999999,0.3446808510638298
XGBoost,1,0.62,57,18,24,136,0.76,0.85,0.7037037037037037,0.7307692307692308,0.6099999999999999,0.3446808510638298
XGBoost,1,0.63,57,18,24,136,0.76,0.85,0.7037037037037037,0.7307692307692308,0.6099999999999999,0.3446808510638298
XGBoost,1,0.64,57,18,24,136,0.76,0.85,0.7037037037037037,0.7307692307692308,0.6099999999999999,0.3446808510638298
XGBoost,1,0.65,53,22,23,137,0.7066666666666667,0.85625,0.6973684210526315,0.7019867549668874,0.5629166666666667,0.32340425531914896
XGBoost,1,0.66,51,24,23,137,0.68,0.85625,0.6891891891891891,0.6845637583892618,0.5362499999999999,0.3148936170212766
XGBoost,1,0.67,49,26,23,137,0.6533333333333333,0.85625,0.6805555555555556,0.6666666666666667,0.5095833333333333,0.30638297872340425
XGBoost,1,0.68,47,28,21,139,0.6266666666666667,0.86875,0.6911764705882353,0.6573426573426574,0.49541666666666684,0.28936170212765955
XGBoost,1,0.6900000000000001,45,30,19,141,0.6,0.88125,0.703125,0.6474820143884892,0.48124999999999996,0.2723404255319149
XGBoost,1,0.7000000000000001,45,30,17,143,0.6,0.89375,0.7258064516129032,0.6569343065693432,0.4937499999999999,0.26382978723404255
XGBoost,1,0.7100000000000001,44,31,17,143,0.5866666666666667,0.89375,0.7213114754098361,0.6470588235294118,0.4804166666666667,0.25957446808510637
XGBoost,1,0.72,41,34,16,144,0.5466666666666666,0.9,0.7192982456140351,0.6212121212121212,0.44666666666666677,0.2425531914893617
XGBoost,1,0.73,37,38,15,145,0.49333333333333335,0.90625,0.7115384615384616,0.5826771653543308,0.3995833333333334,0.22127659574468084
XGBoost,1,0.74,35,40,15,145,0.4666666666666667,0.90625,0.7,0.56,0.3729166666666668,0.2127659574468085
XGBoost,1,0.75,34,41,15,145,0.4533333333333333,0.90625,0.6938775510204082,0.5483870967741935,0.35958333333333337,0.20851063829787234
XGBoost,1,0.76,33,42,14,146,0.44,0.9125,0.7021276595744681,0.5409836065573771,0.35250000000000004,0.2
XGBoost,1,0.77,28,47,11,149,0.37333333333333335,0.93125,0.717948717948718,0.49122807017543857,0.30458333333333343,0.16595744680851063
XGBoost,1,0.78,28,47,11,149,0.37333333333333335,0.93125,0.717948717948718,0.49122807017543857,0.30458333333333343,0.16595744680851063
XGBoost,1,0.79,26,49,11,149,0.3466666666666667,0.93125,0.7027027027027027,0.46428571428571436,0.2779166666666666,0.1574468085106383
XGBoost,1,0.8,23,52,11,149,0.30666666666666664,0.93125,0.6764705882352942,0.42201834862385323,0.23791666666666655,0.14468085106382977
XGBoost,1,0.81,22,53,11,149,0.29333333333333333,0.93125,0.6666666666666666,0.4074074074074074,0.22458333333333336,0.14042553191489363
XGBoost,1,0.8200000000000001,21,54,11,149,0.28,0.93125,0.65625,0.39252336448598135,0.21125000000000016,0.13617021276595745
XGBoost,1,0.8300000000000001,21,54,8,152,0.28,0.95,0.7241379310344828,0.40384615384615385,0.22999999999999998,0.12340425531914893
XGBoost,1,0.8400000000000001,21,54,8,152,0.28,0.95,0.7241379310344828,0.40384615384615385,0.22999999999999998,0.12340425531914893
XGBoost,1,0.85,17,58,5,155,0.22666666666666666,0.96875,0.7727272727272727,0.35051546391752575,0.19541666666666657,0.09361702127659574
XGBoost,1,0.86,16,59,5,155,0.21333333333333335,0.96875,0.7619047619047619,0.3333333333333333,0.18208333333333337,0.08936170212765958
XGBoost,1,0.87,15,60,5,155,0.2,0.96875,0.75,0.31578947368421056,0.16874999999999996,0.0851063829787234
XGBoost,1,0.88,12,63,5,155,0.16,0.96875,0.7058823529411765,0.2608695652173913,0.12874999999999992,0.07234042553191489
XGBoost,1,0.89,12,63,4,156,0.16,0.975,0.75,0.26373626373626374,0.135,0.06808510638297872
XGBoost,1,0.9,12,63,4,156,0.16,0.975,0.75,0.26373626373626374,0.135,0.06808510638297872
XGBoost,1,0.91,9,66,4,156,0.12,0.975,0.6923076923076923,0.20454545454545456,0.09499999999999997,0.05531914893617021
XGBoost,1,0.92,8,67,2,158,0.10666666666666667,0.9875,0.8,0.18823529411764706,0.09416666666666673,0.0425531914893617
XGBoost,1,0.93,6,69,2,158,0.08,0.9875,0.75,0.14457831325301204,0.06750000000000012,0.03404255319148936
XGBoost,1,0.9400000000000001,4,71,1,159,0.05333333333333334,0.99375,0.8,0.1,0.047083333333333366,0.02127659574468085
XGBoost,1,0.9500000000000001,4,71,1,159,0.05333333333333334,0.99375,0.8,0.1,0.047083333333333366,0.02127659574468085
XGBoost,1,0.9600000000000001,0,75,0,160,0.0,1.0,,,0.0,0.0
XGBoost,1,0.97,0,75,0,160,0.0,1.0,,,0.0,0.0
XGBoost,1,0.98,0,75,0,160,0.0,1.0,,,0.0,0.0
XGBoost,1,0.99,0,75,0,160,0.0,1.0,,,0.0,0.0
XGBoost,2,0.01,68,0,141,26,1.0,0.15568862275449102,0.3253588516746411,0.49097472924187724,0.15568862275449113,0.8893617021276595
XGBoost,2,0.02,68,0,107,60,1.0,0.3592814371257485,0.38857142857142857,0.5596707818930041,0.35928143712574845,0.7446808510638298
XGBoost,2,0.03,68,0,90,77,1.0,0.46107784431137727,0.43037974683544306,0.6017699115044248,0.4610778443113772,0.6723404255319149
XGBoost,2,0.04,68,0,74,93,1.0,0.5568862275449101,0.4788732394366197,0.6476190476190475,0.55688622754491,0.6042553191489362
XGBoost,2,0.05,66,2,67,100,0.9705882352941176,0.5988023952095808,0.49624060150375937,0.6567164179104478,0.5693906305036984,0.5659574468085107
